UniqueID,Log Probability,RFProbability,SVMProbability,GBM,(RF+Log) / 2
8021,0.771156169,0.780422457,,0.416938527,0.775789313
8022,0.003789754,0.017233199,,0.025660174,0.010511477
8023,0.00982053,0.009879197,,0.814134082,0.009849863
8024,0.052117308,0.081185387,,0.797663343,0.066651347
8025,0.116588954,0.299140336,,0.044450841,0.207864645
8026,0.945239775,0.774932148,,0.043092326,0.860085961
8027,0.013768657,0.03496365,,0.706509143,0.024366153
8028,0.878433289,0.818752445,,0.266403903,0.848592867
8029,0.04905708,0.031328405,,0.394469195,0.040192742
8030,0.011068487,0.011353513,,0.275978311,0.011211
8031,9.88E-09,0.01649498,,0.288255985,0.008247495
8032,0.051474253,0.041624871,,0.242240253,0.046549562
8033,0.044542173,0.030397425,,0.041637953,0.037469799
8034,0.007224872,0.019948866,,0.383038356,0.013586869
8035,0.003789754,0.017233199,,0.430133078,0.010511477
8036,0.658442841,0.588767243,,0.237060453,0.623605042
8037,0.322759813,0.37819937,,0.04554778,0.350479592
8038,9.31E-09,0.016566455,,0.985559786,0.008283232
8039,0.876501232,0.815923517,,0.915039374,0.846212375
8040,0.043579936,0.076324953,,0.988842803,0.059952445
8041,0.19955503,0.261703355,,0.418239059,0.230629193
8042,0.164610017,0.245557303,,0.060909454,0.20508366
8043,0.69655568,0.732871166,,0.819199502,0.714713423
8044,0.976843852,0.79328411,,0.986544739,0.885063981
8045,0.052598425,0.026667897,,0.987870781,0.039633161
8046,0.005202997,0.042349615,,0.986041644,0.023776306
8047,0.005784448,0.018964535,,0.653310933,0.012374492
8048,0.130914966,0.255669346,,0.164114065,0.193292156
8049,0.056912628,0.042528508,,0.907002023,0.049720568
8050,0.008925294,0.016277829,,0.123047388,0.012601561
8051,0.058872643,0.041478831,,0.037195222,0.050175737
8052,0.036121364,0.027400337,,0.865736361,0.03176085
8053,0.898116434,0.778164243,,0.220662471,0.838140339
8054,0.046457488,0.030349801,,0.293519769,0.038403645
8055,0.708093101,0.77981088,,0.028772011,0.743951991
8056,7.45E-09,0.015985191,,0.108250953,0.007992599
8057,0.751575362,0.767335636,,0.65899488,0.759455499
8058,0.466332531,0.419685172,,0.277146916,0.443008852
8059,0.046602439,0.030349801,,0.214271986,0.03847612
8060,0.051714063,0.032057289,,0.911163222,0.041885676
8061,0.050553266,0.028070816,,0.754859693,0.039312041
8062,0.067295321,0.036089272,,0.989241991,0.051692296
8063,0.465253116,0.442266521,,0.875706484,0.453759818
8064,0.011404324,0.051079683,,0.268765103,0.031242003
8065,0.041539307,0.027753112,,0.139393562,0.034646209
8066,0.771732244,0.779903538,,0.875931071,0.775817891
8067,0.052929035,0.032510003,,0.989611103,0.042719519
8068,0.139391362,0.219741063,,0.261015985,0.179566213
8069,0.04867371,0.025759774,,0.86589147,0.037216742
8070,0.862033628,0.803555797,,0.293519769,0.832794713
8071,0.095152106,0.172242959,,0.383268372,0.133697533
8072,0.038157619,0.059275535,,0.91130265,0.048716577
8073,0.007306386,0.046170838,,0.869502237,0.026738612
8074,0.777092944,0.783753696,,0.863066688,0.78042332
8075,0.046992616,0.027727461,,0.199911714,0.037360038
8076,0.100102364,0.115173513,,0.984249798,0.107637939
8077,0.036902712,0.025015934,,0.986111129,0.030959323
8078,0.003278617,0.016599744,,0.248167052,0.009939181
8079,0.661375887,0.589565829,,0.989104246,0.625470858
8080,0.034616709,0.027396415,,0.293519769,0.031006562
8081,0.044358596,0.027979742,,0.98654461,0.036169169
8082,0.003692342,0.016988355,,0.389528273,0.010340349
8083,0.050710317,0.028070816,,0.989158548,0.039390567
8084,0.038406334,0.027450436,,0.237087851,0.032928385
8085,0.05139063,0.026179638,,0.780764369,0.038785134
8086,0.059450435,0.032456546,,0.383268372,0.04595349
8087,0.924079884,0.56993582,,0.806710856,0.747007852
8088,0.304948285,0.251863861,,0.283841738,0.278406073
8089,8.19E-09,0.016002367,,0.780764369,0.008001188
8090,0.357929833,0.264609759,,0.276313289,0.311269796
8091,0.045693127,0.028026264,,0.818365268,0.036859696
8092,2.87E-09,0.00274627,,0.283841738,0.001373136
8093,0.111024232,0.098976141,,0.87673146,0.105000186
8094,0.060370494,0.03321229,,0.863496735,0.046791392
8095,0.086529071,0.068996302,,0.874414704,0.077762687
8096,0.03991812,0.025429913,,0.989158548,0.032674017
8097,0.111799881,0.106336573,,0.864179892,0.109068227
8098,5.15E-09,0.021946686,,0.988838714,0.010973346
8099,0.011006164,0.036403224,,0.86698509,0.023704694
8100,2.15E-09,0.001885383,,0.162850505,0.000942692
8101,1.65E-09,0.001854949,,0.819199502,0.000927475
8102,0.129260266,0.300550612,,0.915039374,0.214905439
8103,2.52E-09,0.002704328,,0.673149495,0.001352165
8104,0.501551872,0.417302894,,0.858558065,0.459427383
8105,0.7852379,0.694065633,,0.986068215,0.739651767
8106,0.016087057,0.033426199,,0.76052423,0.024756628
8107,0.972013987,0.768481506,,0.862378986,0.870247747
8108,0.005418714,0.040059805,,0.985132523,0.02273926
8109,0.005784448,0.018964535,,0.986357049,0.012374492
8110,0.076275196,0.073616019,,0.293519769,0.074945608
8111,0.46389403,0.41370626,,0.985773414,0.438800145
8112,0.692396279,0.732006441,,0.895989788,0.71220136
8113,0.00939978,0.022086034,,0.985483279,0.015742907
8114,0.207767471,0.263900839,,0.806559092,0.235834155
8115,0.054003762,0.032393159,,0.220037206,0.043198461
8116,0.113268214,0.106683899,,0.780568166,0.109976057
8117,0.053010984,0.032510003,,0.377966007,0.042760494
8118,0.054705251,0.031065351,,0.351716169,0.042885301
8119,0.079800723,0.100768045,,0.91130265,0.090284384
8120,7.77E-09,0.016284127,,0.176329236,0.008142068
8121,0.159429212,0.133091972,,0.853902487,0.146260592
8122,0.847027192,0.737587189,,0.358291129,0.79230719
8123,0.635691338,0.550078548,,0.864634077,0.592884943
8124,0.040893749,0.027617956,,0.428893001,0.034255852
8125,0.712463275,0.784490525,,0.990082002,0.7484769
8126,0.078067165,0.068598553,,0.268765103,0.073332859
8127,0.547152797,0.447173309,,0.862357328,0.497163053
8128,0.243380855,0.254927398,,0.986176293,0.249154127
8129,0.035838053,0.027400337,,0.780764369,0.031619195
8130,0.006131871,0.027891707,,0.119775711,0.017011789
8131,0.006731847,0.01543069,,0.986176293,0.011081269
8132,0.746044602,0.754865778,,0.266109934,0.75045519
8133,0.196596003,0.251362276,,0.255144512,0.223979139
8134,0.055641989,0.046513504,,0.818365268,0.051077747
8135,0.003294671,0.016599744,,0.266109934,0.009947208
8136,0.635642522,0.663456225,,0.873328299,0.649549374
8137,0.608431623,0.522968074,,0.753513767,0.565699849
8138,0.130989988,0.219012715,,0.039713908,0.175001351
8139,0.684336456,0.698825041,,0.986544739,0.691580748
8140,0.049058225,0.090020315,,0.913591969,0.06953927
8141,0.003644576,0.016988355,,0.795097657,0.010316465
8142,0.15467162,0.134548036,,0.643147548,0.144609828
8143,0.610961735,0.245932648,,0.248028328,0.428447191
8144,0.044821098,0.030397425,,0.857133493,0.037609262
8145,0.370565441,0.200488315,,0.986357049,0.285526878
8146,0.047403757,0.025724933,,0.982243181,0.036564345
8147,0.359056914,0.264609759,,0.85229861,0.311833337
8148,0.019900471,0.0266248,,0.274857839,0.023262635
8149,0.091971873,0.06953971,,0.293519769,0.080755792
8150,2.37E-09,0.003092237,,0.401900865,0.00154612
8151,7.82E-09,0.016329156,,0.026245124,0.008164582
8152,0.114919396,0.107360402,,0.164005157,0.111139899
8153,0.011646258,0.051819227,,0.160937439,0.031732742
8154,3.79E-09,0.004615178,,0.161180523,0.002307591
8155,1.94E-09,0.001908857,,0.791920189,0.000954429
8156,0.048779989,0.027833535,,0.278355518,0.038306762
8157,1.67E-09,0.001854949,,0.829374978,0.000927475
8158,0.012881951,0.012053401,,0.171129061,0.012467676
8159,0.008998779,0.007439455,,0.149837802,0.008219117
8160,2.13E-09,0.001885383,,0.242689683,0.000942692
8161,0.034164317,0.063235807,,0.834583577,0.048700062
8162,0.82767965,0.772034558,,0.164005157,0.799857104
8163,0.03509265,0.074403029,,0.840593762,0.05474784
8164,0.005803268,0.018964535,,0.725888528,0.012383902
8165,0.055354755,0.036684514,,0.282860602,0.046019634
8166,0.306210069,0.376291922,,0.023226581,0.341250995
8167,0.058782194,0.04129168,,0.261015985,0.050036937
8168,0.664613816,0.706090112,,0.393479384,0.685351964
8169,0.047186556,0.030468677,,0.879597768,0.038827616
8170,0.237887387,0.259476472,,0.268765103,0.248681929
8171,0.157035756,0.13675083,,0.987224249,0.146893293
8172,0.045242609,0.030370028,,0.986873607,0.037806318
8173,0.050946759,0.028070816,,0.164005157,0.039508788
8174,0.036329294,0.029625982,,0.915504292,0.032977638
8175,0.138804485,0.219741063,,0.985515279,0.179272774
8176,0.750964833,0.760774843,,0.865358394,0.755869838
8177,0.052521079,0.033427702,,0.873543577,0.04297439
8178,0.040999323,0.030886192,,0.656209775,0.035942758
8179,0.106144498,0.220537411,,0.871221592,0.163340954
8180,0.053339981,0.032344472,,0.878513599,0.042842227
8181,0.223126126,0.304343511,,0.420028691,0.263734818
8182,0.003273283,0.016599744,,0.196349311,0.009936514
8183,0.098581753,0.168466179,,0.864741698,0.133523966
8184,0.078380578,0.091882717,,0.858552755,0.085131647
8185,0.003845669,0.017314937,,0.277893078,0.010580303
8186,0.042370623,0.076882096,,0.389528273,0.059626359
8187,0.713247278,0.587457005,,0.986012364,0.650352142
8188,0.046165331,0.025807752,,0.845767846,0.035986541
8189,0.092245095,0.070854322,,0.267990382,0.081549708
8190,0.25302473,0.327850833,,0.288255985,0.290437781
8191,0.323816476,0.243589057,,0.869502237,0.283702767
8192,0.132233583,0.103614909,,0.860395626,0.117924246
8193,0.139713042,0.138542866,,0.868273548,0.139127954
8194,0.026901471,0.104932889,,0.877104024,0.06591718
8195,0.70504484,0.765016153,,0.988725265,0.735030496
8196,0.793922212,0.742100538,,0.127480035,0.768011375
8197,0.186986149,0.253187441,,0.183957591,0.220086795
8198,0.975786301,0.791808328,,0.868921749,0.883797315
8199,0.652783136,0.630309109,,0.762772535,0.641546123
8200,0.007094738,0.030582738,,0.875855039,0.018838738
8201,0.300809192,0.251863861,,0.023985474,0.276336527
8202,7.61E-09,0.034415532,,0.888316473,0.01720777
8203,0.497425126,0.188102253,,0.985615785,0.34276369
8204,8.11E-09,0.016002367,,0.227222755,0.008001187
8205,8.71E-09,0.016020677,,0.248167052,0.008010343
8206,0.003337867,0.016740044,,0.816100939,0.010038955
8207,0.053339981,0.032344472,,0.803337082,0.042842227
8208,0.041843504,0.076454152,,0.864179892,0.059148828
8209,0.013455047,0.013406995,,0.050642387,0.013431021
8210,0.088085481,0.104272182,,0.762443915,0.096178831
8211,0.010944013,0.019505114,,0.862699657,0.015224563
8212,0.475834413,0.467837734,,0.989221512,0.471836074
8213,0.033207209,0.062935008,,0.873803199,0.048071109
8214,0.919222081,0.817294051,,0.184544534,0.868258066
8215,0.963391771,0.568799457,,0.986519065,0.766095614
8216,0.153597443,0.257783077,,0.983788317,0.20569026
8217,0.596644921,0.644710777,,0.256029583,0.620677849
8218,0.081618769,0.0977309,,0.296563387,0.089674835
8219,0.130923034,0.144857687,,0.288398251,0.137890361
8220,0.713204166,0.741337094,,0.139393562,0.72727063
8221,0.74074708,0.764815559,,0.407603106,0.75278132
8222,0.753638937,0.784278335,,0.985680937,0.768958636
8223,0.009445524,0.017945579,,0.868273548,0.013695552
8224,0.317428993,0.321586668,,0.261015985,0.319507831
8225,0.049824812,0.031537596,,0.418239059,0.040681204
8226,0.062633256,0.058433117,,0.282870854,0.060533187
8227,0.057441013,0.041159465,,0.865632697,0.049300239
8228,8.36E-09,0.016060089,,0.866586516,0.008030049
8229,0.172529972,0.270507499,,0.389528273,0.221518736
8230,0.785250791,0.770262737,,0.142408686,0.777756764
8231,0.003802109,0.017233199,,0.900706137,0.010517654
8232,0.008502052,0.015879305,,0.242689683,0.012190678
8233,0.003310804,0.016607536,,0.293519769,0.00995917
8234,0.155957523,0.136511616,,0.877357789,0.14623457
8235,0.649199434,0.599719767,,0.782720023,0.6244596
8236,0.048678571,0.077009944,,0.411057193,0.062844258
8237,0.583260475,0.536811551,,0.404803797,0.560036013
8238,0.083730224,0.069236484,,0.986085036,0.076483354
8239,8.78E-09,0.016020677,,0.985819015,0.008010343
8240,0.045309749,0.026006047,,0.865490127,0.035657898
8241,0.120341911,0.29169495,,0.868273548,0.206018431
8242,0.223692985,0.304343511,,0.10685007,0.264018248
8243,0.505896604,0.465976193,,0.826455062,0.485936399
8244,0.152341042,0.101362816,,0.819195026,0.126851929
8245,0.045004918,0.017937403,,0.288840886,0.03147116
8246,0.01158998,0.050284077,,0.805576291,0.030937029
8247,0.008955179,0.007439455,,0.862699657,0.008197317
8248,0.070294318,0.082087482,,0.985464115,0.0761909
8249,0.968729543,0.771447072,,0.419031903,0.870088308
8250,0.848493197,0.76824365,,0.895428755,0.808368424
8251,0.793131769,0.775663674,,0.899653674,0.784397721
8252,0.967927981,0.772960601,,0.38010721,0.870444291
8253,0.772293853,0.577089439,,0.030981118,0.674691646
8254,0.00980363,0.02253629,,0.660624469,0.01616996
8255,0.647550501,0.22770594,,0.283841738,0.43762822
8256,0.771444334,0.779903538,,0.866672882,0.775673936
8257,0.36528026,0.376488649,,0.158487516,0.370884454
8258,0.67616422,0.700075134,,0.161371677,0.688119677
8259,0.015666053,0.105919674,,0.825473044,0.060792864
8260,0.007542041,0.012988898,,0.041217293,0.01026547
8261,0.029161046,0.030269206,,0.035471121,0.029715126
8262,0.049671519,0.079915124,,0.277893078,0.064793322
8263,0.01570376,0.020914666,,0.986488697,0.018309213
8264,0.809497625,0.770438607,,0.985263367,0.789968116
8265,0.163186219,0.139241008,,0.363277998,0.151213614
8266,0.064347154,0.064246774,,0.276438572,0.064296964
8267,0.695172739,0.732710913,,0.771056351,0.713941826
8268,0.712869902,0.741096581,,0.271541336,0.726983241
8269,1.28E-08,0.035539196,,0.288398251,0.017769604
8270,0.008053823,0.020382976,,0.876878962,0.0142184
8271,0.622350007,0.577281981,,0.860075101,0.599815994
8272,0.209017873,0.326830567,,0.927385524,0.26792422
8273,0.00785397,0.008473413,,0.184100893,0.008163691
8274,0.042172214,0.084953546,,0.865285299,0.06356288
8275,0.835682436,0.772570039,,0.177055592,0.804126237
8276,0.246098496,0.254927398,,0.879345714,0.250512947
8277,0.192348907,0.260554387,,0.288398251,0.226451647
8278,0.005803268,0.018964535,,0.333097252,0.012383902
8279,0.128525512,0.144531234,,0.986488697,0.136528373
8280,0.125870469,0.225862458,,0.407603106,0.175866464
8281,0.008716251,0.030707434,,0.288255985,0.019711842
8282,0.007360046,0.015336867,,0.660624469,0.011348456
8283,0.609159561,0.648291525,,0.879456305,0.628725543
8284,0.595122132,0.540455086,,0.877892351,0.567788609
8285,0.050368983,0.031551183,,0.213052228,0.040960083
8286,0.05139455,0.032091499,,0.410733345,0.041743025
8287,0.045881962,0.030352193,,0.981786128,0.038117078
8288,0.073380731,0.052970422,,0.885498068,0.063175576
8289,0.061078302,0.055370897,,0.733018106,0.058224599
8290,0.686801501,0.726166696,,0.867901633,0.706484098
8291,0.594728447,0.538455086,,0.898826183,0.566591766
8292,0.066988361,0.036035218,,0.268765103,0.051511789
8293,0.300122462,0.251863861,,0.986544739,0.275993162
8294,0.049852221,0.029023716,,0.986340684,0.039437968
8295,2.81E-08,0.249427121,,0.870973185,0.124713575
8296,7.98E-09,0.016122688,,0.227222755,0.008061348
8297,0.036269335,0.02505703,,0.173514157,0.030663182
8298,0.984807331,0.695738917,,0.864092165,0.840273124
8299,0.782748065,0.66176782,,0.416640711,0.722257943
8300,0.782383352,0.693590341,,0.832466318,0.737986846
8301,0.059450435,0.032456546,,0.190695411,0.04595349
8302,0.317057734,0.242598554,,0.832713704,0.279828144
8303,7.82E-09,0.016329156,,0.782720023,0.008164582
8304,0.00330004,0.016607536,,0.232102049,0.009953788
8305,8.68E-09,0.026040983,,0.144360496,0.013020496
8306,0.037042516,0.027400337,,0.674546282,0.032221426
8307,0.04566439,0.026006047,,0.138524906,0.035835219
8308,0.088881747,0.069295522,,0.264401746,0.079088635
8309,0.30932729,0.242313612,,0.801554259,0.275820451
8310,0.128712419,0.102740634,,0.985763434,0.115726527
8311,0.066135419,0.042241181,,0.158487516,0.0541883
8312,0.647954104,0.627899869,,0.804253068,0.637926986
8313,0.026267384,0.104036035,,0.865421677,0.06515171
8314,0.034543668,0.063769929,,0.261086588,0.049156798
8315,0.753993261,0.503190565,,0.261086588,0.628591913
8316,0.002886916,0.044634962,,0.867188898,0.023760939
8317,0.072452718,0.066299617,,0.246814954,0.069376167
8318,0.005793851,0.018964535,,0.895428755,0.012379193
8319,0.008072512,0.015733664,,0.241851244,0.011903088
8320,0.70681358,0.735682539,,0.863066688,0.72124806
8321,0.37098014,0.376360672,,0.35333444,0.373670406
8322,0.039420256,0.025429913,,0.759747909,0.032425085
8323,0.068327968,0.054103314,,0.878227908,0.061215641
8324,0.53036382,0.491942956,,0.865632697,0.511153388
8325,0.755217446,0.777018694,,0.164005157,0.76611807
8326,0.038688514,0.070558444,,0.865632697,0.054623479
8327,8.36E-09,0.025809276,,0.986745659,0.012904642
8328,0.073563744,0.099057974,,0.922393898,0.086310859
8329,0.041773855,0.026987621,,0.107454304,0.034380738
8330,0.175441966,0.254198546,,0.86182553,0.214820256
8331,0.764163704,0.77819829,,0.985395643,0.771180997
8332,0.050318554,0.028070816,,0.261015985,0.039194685
8333,0.061082913,0.057007616,,0.741513087,0.059045264
8334,0.006432795,0.015347545,,0.133887229,0.01089017
8335,0.850724103,0.781778165,,0.248167052,0.816251134
8336,0.385965533,0.37246483,,0.268765103,0.379215182
8337,0.042765823,0.026858175,,0.895428755,0.034811999
8338,0.062599283,0.057020201,,0.987440743,0.059809742
8339,0.135440697,0.274009445,,0.867188898,0.204725071
8340,7.81E-09,0.016329156,,0.866672882,0.008164582
8341,0.048522645,0.025724933,,0.877972428,0.037123789
8342,0.688951208,0.579512081,,0.983856831,0.634231644
8343,1.15E-08,0.04990162,,0.983090931,0.024950816
8344,0.043917254,0.026869347,,0.865421677,0.0353933
8345,0.588808803,0.547609636,,0.985269981,0.56820922
8346,0.128525512,0.144531234,,0.985115043,0.136528373
8347,0.003332437,0.016740044,,0.986408569,0.01003624
8348,0.053176479,0.081188541,,0.393300592,0.06718251
8349,7.92E-09,0.016155707,,0.986276284,0.008077857
8350,0.046890039,0.025807752,,0.864634077,0.036348896
8351,0.042435959,0.030935344,,0.86589147,0.036685652
8352,0.005807936,0.009381124,,0.865042961,0.00759453
8353,0.332822455,0.260056854,,0.989026859,0.296439655
8354,0.089678715,0.068988092,,0.986012364,0.079333403
8355,0.147963623,0.102239864,,0.87658667,0.125101744
8356,0.006319619,0.010914008,,0.278355518,0.008616814
8357,0.011367546,0.056969654,,0.619961132,0.0341686
8358,0.902846013,0.814738745,,0.987859998,0.858792379
8359,0.865312373,0.769392057,,0.989295718,0.817352215
8360,0.19799398,0.262038154,,0.797298592,0.230016067
8361,1.20E-08,0.052956079,,0.245395138,0.026478045
8362,0.924537051,0.56993582,,0.403321541,0.747236436
8363,0.052602432,0.032627545,,0.244015961,0.042614989
8364,0.202873792,0.312307369,,0.389528273,0.257590581
8365,0.005784448,0.018964535,,0.21105185,0.012374492
8366,0.737597539,0.764888116,,0.139393562,0.751242828
8367,0.06464285,0.061197262,,0.788397016,0.062920056
8368,0.79173033,0.783532191,,0.245395138,0.787631261
8369,0.731866608,0.756410226,,0.986745659,0.744138417
8370,0.720380671,0.673713145,,0.650653411,0.697046908
8371,0.047286126,0.027951373,,0.725888528,0.03761875
8372,0.044195843,0.030397425,,0.875786825,0.037296634
8373,0.01199922,0.010213841,,0.144360496,0.01110653
8374,0.048376856,0.075586729,,0.4141643,0.061981793
8375,0.777436725,0.781505547,,0.164005157,0.779471136
8376,1.40E-08,0.103472667,,0.866672882,0.05173634
8377,0.036752255,0.027400337,,0.430316244,0.032076296
8378,0.007504658,0.015326849,,0.865042961,0.011415754
8379,0.073341384,0.107257413,,0.044013437,0.090299399
8380,0.4679591,0.421759325,,0.389350124,0.444859213
8381,0.044195843,0.030397425,,0.989104141,0.037296634
8382,0.837952405,0.573195539,,0.986611624,0.705573972
8383,0.857940942,0.572067629,,0.296240887,0.715004285
8384,0.068078436,0.047688542,,0.917150951,0.057883489
8385,0.053204392,0.030848288,,0.847747748,0.04202634
8386,0.753440086,0.580479501,,0.877133127,0.666959794
8387,0.042636556,0.076382096,,0.860145914,0.059509326
8388,0.039818288,0.027558074,,0.245395138,0.033688181
8389,0.003310804,0.016607536,,0.626885515,0.00995917
8390,0.0442203,0.027979742,,0.868681408,0.036100021
8391,0.64247368,0.548747216,,0.164005157,0.595610448
8392,0.313672933,0.227696876,,0.164005157,0.270684904
8393,0.046241949,0.074341354,,0.213052228,0.060291652
8394,0.047773969,0.025724933,,0.860145914,0.036749451
8395,0.113264794,0.099154878,,0.264401746,0.106209836
8396,0.006117721,0.012731706,,0.144360496,0.009424713
8397,0.345268282,0.258078727,,0.864634077,0.301673504
8398,0.103029876,0.076843625,,0.15592611,0.08993675
8399,0.151709254,0.103406295,,0.226593724,0.127557774
8400,0.010604603,0.032221445,,0.025660174,0.021413024
8401,0.011358279,0.013161088,,0.289876108,0.012259684
8402,0.696826477,0.742243952,,0.643147548,0.719535215
